phi1,phi2,phi3,phi4,phi5,phi6,phi7,label
773008.1041966496,186415136648.9693,11554113182558.527,2391931596865.768,1.0322589024907718e+25,1.0284277353447598e+18,-7.18071920645623e+24,7
983236.5696127831,157991637416.5078,16954928034438.188,3670224833518.043,1.6028593928704753e+25,1.3724610534715292e+18,-2.411088846870329e+25,7
1426962.7999322377,176937942649.1882,15046871714228.688,2630436763418.0454,1.360484653782748e+25,9.973946790935596e+17,9.421725672135322e+24,4
1151989.2450803693,95643363514.73814,11444983541226.822,538008708419.4882,1.3198350855386496e+24,4819054176328176.0,2.0085992660609814e+23,4
2358477.091534898,1206411481276.9111,15495085051258.084,14280073095388.477,-2.5121164910841797e+24,3.5175365407403633e+18,-2.1240378694284095e+26,3
895783.75576931,163584393998.76627,5234788602073.96,656436536982.2833,1.1699783704270675e+24,2.5938606681246547e+17,-3.3449328924651883e+23,9
1735526.7447766291,611415227803.9773,29668971929951.04,2364366428906.734,-1.0060623669279596e+25,-1.7163276714565967e+18,1.705664104019919e+25,2
1395712.8196412679,867277621355.1045,466890096070.86847,1195437310359.139,7.740863630802779e+23,1.0002093162464982e+18,4.4543074554572506e+23,8
975047.9832484175,95609536057.4799,7504841272870.07,283122052425.4514,4.12146710264024e+23,5.578255922043512e+16,2.1304829279292535e+22,9
1673908.9146701016,115059110981.17937,48212539812155.41,10017472690612.537,1.4282089498502552e+26,2.1217469926151478e+18,-1.6753475589813686e+26,6
1663787.7084598858,639548207175.3457,4183564736865.662,3594180111176.444,1.392571731735609e+25,2.0419354742248072e+18,5.6362884780945356e+23,0
1534544.3012137269,19156347651.643433,25675714755004.164,233540029909.84348,-1.5085693678726093e+23,2.6545745088494812e+16,-5.5162165366858766e+23,9
1372629.9048903007,406200161103.1018,12794051574460.797,4223713114727.9976,2.054592989545891e+25,1.0462892032057586e+18,-2.3278670623886415e+25,5
1635268.614055859,615937970977.2412,10406360319079.918,5146202535162.128,1.8735963792355323e+25,4.060185544251579e+17,-3.266857065655661e+25,3
1754021.1168259054,1080395469727.8507,895694095894.7056,1301391845345.67,1.3750102462253524e+24,1.350884165978017e+18,2.8898810712065025e+23,8
1625149.2224556212,615872263419.135,2650457359753.27,182596998855.94022,-4.55461778639282e+20,1.236224177592958e+17,-1.2702759394037679e+23,8
842382.2042625928,283321399597.8893,11805857865986.254,2606937458254.3677,8.348295524479584e+24,1.0309025392851749e+18,-1.1809790058404445e+25,7
791147.7074473768,559163995332.5198,425583069543.8065,235760926197.32648,7.405039633115303e+22,1.6789709479566058e+17,-9.671005048125425e+21,1
900159.0172302477,160804230976.37378,9579544682194.572,1293237440792.5442,4.356030580725607e+24,4.563389027334865e+17,-1.320801613530665e+24,4
2434639.462292669,871323729064.1848,12838367717772.686,82205634548.29097,-7.980063233815999e+22,4.154259690537708e+16,2.763896146323179e+22,0
1055672.514384305,144988106406.9994,15502872471701.445,1308987055499.0635,5.896669286322732e+24,4.279582150464293e+17,-1.937317088545545e+22,4
1792767.9484180538,1053165970469.9232,7356608347694.04,3080065777201.213,1.4658589306701439e+25,2.1985889832786511e+18,2.9281017602870177e+23,8
1245390.3110070955,188610739899.97336,10374700800180.652,3223595154923.426,1.4429732821204125e+25,5.653766964513458e+17,-1.1803246272061331e+25,5
1161331.3851403752,10666601433.216904,19622815538870.727,216583637853.00647,4.0640707602610084e+23,2671292517123315.0,-1.8491455729053216e+23,2
1784568.6332398923,452667795572.49677,9655967307616.484,2265628526155.8325,-7.881455311309346e+24,-1.500935466367742e+18,7.083646292029463e+24,3
1222154.9271588086,325704772607.6182,18967430846359.22,1620131300821.0881,8.765813901109546e+24,6.275916764963576e+17,1.9546558003847916e+24,9
1559815.517116406,802927870954.2188,787244095060.6101,1629964300077.7544,-1.4136660344891316e+23,1.4605482358060918e+18,-1.8409634646908575e+24,0
754409.482496015,514365631932.32434,949555215546.4304,110624600981.04973,-2.6921225715775917e+22,-6.432550527853514e+16,-2.3680315809127467e+22,1
943582.2160981698,116803731008.27217,5738441318955.914,468218777448.3529,4.178993972515234e+23,1.5808751269004387e+17,-6.437345546013248e+23,9
700210.1272327206,455264030616.65674,79665320873.18674,13675412691.94796,1.245452504884882e+20,128276462675609.0,-4.338608117791277e+20,1
737573.2813477989,200557050716.31284,1997897233780.2886,394810710712.3558,1.5949291467298822e+23,3.791243023465512e+16,-3.1227429434221105e+23,5
947257.8275441232,789663775693.2128,793356908291.5099,135856630061.12204,1.1722707428308872e+22,-9062315207846004.0,-4.30340304371202e+22,1
897407.3556805514,272783553644.94745,17165712259939.215,4126675249328.442,1.973283172513559e+25,1.6434080426184225e+18,-2.8582089699681895e+25,7
1142867.9304638496,247518952318.77173,36996414050561.89,5752530006962.039,4.501136737479776e+25,1.30822977769184e+18,7.082817315583936e+25,4
1581937.8745293973,1123071913392.4368,11529492701667.525,6807874273271.336,5.634303160060141e+25,5.734043679364514e+18,2.1524700101212435e+25,8
1733422.7281172643,269040126135.85785,39057586652087.3,11545909966986.07,1.2464217821857155e+26,4.978084585277611e+18,-2.111404834328686e+26,6
1011576.3181914219,119195790809.55402,15634846599383.705,274179892411.9562,-5.624823642641473e+23,-4.12420125704802e+16,-7.661042767242488e+22,2
748000.8540746798,482447313291.3178,1475627369722.0664,820015499115.637,8.876599592717324e+23,5.2053190177561875e+17,-1.6037345286841804e+23,1
1368363.7475553593,235280691973.35748,23709657111642.715,6539830531019.238,3.792083156502595e+25,2.689785536001603e+18,-7.206739051660348e+25,6
1341474.428116531,762557695540.2589,2782277131525.7217,1008705886148.4414,1.5179275310597845e+24,3.498328805221377e+17,-7.426130678141727e+23,8
1419194.9218796545,859632386508.6959,16244857206528.31,1333786171130.6821,6.136676391643373e+24,-1.3555424971617494e+17,-9.41688858233283e+23,8
1588590.9392449418,217729866490.67447,29928990452925.4,1068837681623.0769,1.1763027879421458e+24,2.3097094507569734e+17,5.929692975594878e+24,0
1520960.964742192,1906071449657.252,5129668677781.382,1483495742319.6077,3.582109812515593e+24,1.2108734892169876e+18,1.9788687360237628e+24,1
1145289.0795601327,181969445436.1959,29176816113250.797,3109027443355.731,2.9208397438241456e+25,1.1169739733456671e+18,-4.867419795149647e+24,2
2088910.7137918652,169239481495.22388,19892704277178.035,7144635174688.659,-1.973291679112036e+25,-2.5153399605606984e+18,-8.285864405568517e+25,3
1247283.441184186,301398002807.3683,43447727366803.13,5067401366503.973,4.491104245187267e+25,1.901522608283131e+18,6.030398754792085e+25,4
1738266.6559094968,514645746659.5108,81508844799575.06,8115032999140.037,-1.0954373591894015e+26,1.0825657418050596e+18,-1.776483605505679e+26,7
1875175.2669128028,1291737210733.2063,20605144555403.25,1344158482252.0212,4.0400890543002644e+24,-6.817958751400576e+17,-5.806789914215413e+24,8
1169685.7915374073,282776713007.9427,10331830248076.291,762900167727.7523,2.1180043518523957e+24,2.7964262517317613e+17,3.1875249941234546e+23,9
2295868.3168092924,467387017403.7676,25677203081918.29,2085331910510.005,-5.533615534452051e+24,1.2538505583116754e+18,1.422067201257706e+25,0
708014.4453673046,450961932186.68945,31101134829.87392,6317811824.028061,4.4487497901435126e+19,308439664343199.0,-7.657516320201064e+19,1
846640.7013636166,196081207640.08044,12079162932271.27,742030990855.9463,6.180786734672122e+23,1.0498797612220195e+17,-2.1338131260617727e+24,2
2737524.737957016,355906796210.8777,13572579005896.604,36448989029079.62,7.847866980384974e+26,2.0373230915116335e+19,-2.033274411929139e+26,3
1018960.9100162578,207960034139.13245,3551322779899.2104,50803167472.108795,-5.344905098496584e+20,-2.099461847545111e+16,2.157237681420812e+22,4
2004745.4046719158,579159639497.9792,100309341755327.22,18243905307752.055,6.970417347333498e+26,1.2118700973570025e+19,-3.510577284439005e+26,6
1285738.7554257433,580982788922.141,39407786862150.27,4038865299664.6416,-2.860726571385665e+24,1.1631032048158958e+18,-5.087384208540045e+25,7
1014840.3000719884,173286578601.64755,23819596723411.88,4675133718602.883,4.914913421629688e+25,1.3965917716964652e+18,4.2825065200744777e+24,8
1258179.7236361126,49462874108.8121,10978795324559.31,674127416813.2,-6.854808261510977e+23,7670809349834526.0,-1.7010386850498595e+24,9
1270647.53385427,189814550169.70135,3776081742550.4385,265422172385.4402,-2.1470581499979918e+23,-6.034826208226987e+16,1.565543440725064e+23,0
796483.8624376731,572150311479.6848,217707331932.9532,112100300724.37404,1.7463891229981194e+22,8.413238843202744e+16,-1.3031138333392854e+21,1
648312.162447585,54677541305.75895,11964509072593.14,249102077085.38016,-1.973154769379264e+23,1.0695012804798466e+16,3.8210591699278724e+23,2
1695356.6692289975,364488239695.01984,1530775309428.5745,7361606247457.291,2.3726044535750335e+25,1.6260898572659277e+18,-6.912062906309168e+24,3
1158722.4941944,219794091448.65286,27548559628092.535,2653872766772.3086,1.9815100616508715e+25,1.1790306484185242e+18,1.1058079015627372e+25,4
1233044.8912997595,223229792438.7714,62304637608172.33,5450686112181.235,-6.6268264994224245e+25,-2.0496506162074883e+18,7.548586467784899e+25,7
2471283.7742537316,1517685801348.6187,53930670962961.2,963454728722.9822,5.927280931282881e+24,-5.3955672809320224e+17,-3.6192166128828704e+24,8
1134345.1176357558,47035819001.52058,15333383129563.414,180672325336.85712,3.0071442804109253e+23,3.8565824651476104e+16,9.526408930009578e+20,9
1077522.6941511983,1073288754372.7776,947774538524.2386,131191093768.70137,-1.2080433292987114e+22,-7.129407048753587e+16,-4.465517251084298e+22,1
790566.0229182582,152417204911.59555,8220676297008.283,785690688540.3898,1.5289486035801358e+24,1.8695300261621472e+17,-1.2843147022987036e+24,4
879991.5159031807,299019135859.70233,15692837713770.543,4053907994891.286,2.4043368040278306e+25,7.975171427256242e+17,-2.1619766685202567e+25,5
2204223.9220430106,1083554401765.6809,17082858739826.36,24267112742704.445,4.21837221947707e+26,2.1229248411203117e+19,-2.5725440554858758e+26,3
2114627.3394107614,879201312215.4575,38635822934886.6,7021103172743.766,1.0455368873658771e+26,6.467543453375942e+18,-4.9404755678188385e+25,3
1382252.4521326069,474166454130.8666,728377747273.7535,80265887699.50893,1.9403416411794995e+22,3.782486913052496e+16,4.094027754633311e+20,0
1314015.8439199,178937051863.4224,28230711688162.43,1693340033524.6174,1.1366937809058327e+25,5.576108174051066e+17,-2.8047270705072255e+24,9
622182.3551901872,139096307613.00543,4250848995822.34,1595574962828.8975,3.2707698549929935e+24,3.574708494474812e+17,-2.563099518105389e+24,5
1285542.6172905646,692712078064.5737,2962357054634.834,1291549634149.8757,2.4123973417107025e+24,9.424068169221641e+17,7.500289400509337e+23,4
1723088.8584953328,245122189871.354,8376152255887.448,2942373427422.3047,-5.615305731595818e+24,1.4462209596272635e+18,-1.3484828118023425e+25,3
1163803.3954842829,423014333772.3565,5079731650678.295,68462915261.22568,-3.7098293109750053e+22,-4.248767080423115e+16,1.5930762712695213e+22,0
892045.4134388114,117952622056.20609,28752924231430.28,4977689875142.068,5.651976892266569e+25,1.5992987153770542e+18,1.8754586206341702e+25,8
1167737.1542119565,561761464767.4094,25903854575272.57,7017134962005.463,9.460480114727197e+25,5.159050209079455e+18,6.010124754764054e+23,4
1086068.8803657142,538400669744.9459,24515118391981.527,8996076575629.662,1.2800727701350279e+26,6.542925782249837e+18,-3.8239979158491552e+25,6
1461090.9311106121,620167844808.4424,49715573413058.12,5231891008935.298,-2.1802099844621436e+25,1.0767283022366529e+18,-8.151368166235077e+25,7
1440712.1739620264,445765751935.4448,10488910878475.887,89833808074.41751,8.443386561529256e+22,5.947664922492696e+16,2.1795812718005532e+22,0
1743844.489700842,116350603775.42715,114475851315550.0,10198051035199.201,-3.437144370028621e+26,-3.2065966523772175e+18,5.721408407279334e+25,7
1038081.8410204181,617944824972.8021,18511431893606.773,5338954780518.978,4.40420662445126e+25,3.93105993687931e+18,-2.9621587027585368e+25,7
876663.3260696403,700969291036.7948,1026310889653.209,773932590119.3771,6.893831102176088e+23,6.447700494796987e+17,2.2613798883911166e+22,1
1412021.9268105957,212330586607.73242,28279274803531.56,5548730738724.346,4.709622418384872e+25,2.52272077979128e+18,-5.111830573012357e+25,6
1134435.9941270503,62034028518.65696,9591161048403.58,128600224022.52202,-1.3655734235535733e+23,-3.197240198922448e+16,-4.183902757817019e+22,9
722977.859586123,484629273025.66675,190090087826.47226,135146607981.2196,2.1619190101836887e+22,8.944439489491858e+16,-1.3523671844818308e+21,1
2098353.174125064,187316139743.86047,22949119865341.508,11317513458968.465,7.035978769260418e+25,3.539645327855743e+18,1.682763148364866e+26,3
1203831.3959098058,320123623330.6882,41640790843814.0,10110645212880.594,1.94705744723298e+26,5.699770372203299e+18,-7.161019425453244e+25,6
1630764.7654113625,344952173969.9989,22578811035999.65,811321802773.8413,-1.8372994029856442e+24,-3.047396373523122e+17,-2.9466041682660093e+24,2
1631167.2756619412,344875573676.8581,2133196180716.4263,6764031299111.939,2.295430824221985e+25,2.9887068407274854e+18,-1.154371372158011e+25,3
1598682.7014107085,330189723381.4973,52828556857203.336,532770664763.15356,1.8686472602967152e+24,6.492969540497541e+16,2.1206382524433116e+24,8
1532713.4458574066,707255035547.817,29912936984227.758,1255689473366.5396,3.3696788245548175e+24,5.990006769088257e+17,-6.918841414397304e+24,2
1642054.6797105938,340733755354.491,248376012706.0223,4470084171280.334,2.785488057139404e+24,2.0486536472722665e+18,-3.798146839435193e+24,3
1289159.0804968849,562047141800.601,9071450177425.494,407002462402.20404,7.820341567494436e+23,4.006486552023994e+16,4.80365032652684e+21,8
780861.8747664496,198228347718.3529,2048949565523.6733,27649966138.448124,-5.053578583244688e+21,-1.2240995741470696e+16,-4.2159252598216055e+21,9
940458.8739423491,405778112969.2054,10670861687200.234,2578486639089.4824,1.1034534012865666e+25,8.917128181058408e+17,-7.821313160946366e+24,5
2221220.0570501387,1086144526653.7975,88554991447746.03,3511161960778.7603,5.263846149182006e+24,-2.584619402496154e+18,-6.168896653043037e+25,8
1537676.1759898595,466298198108.4995,55545306903077.4,6022754738192.444,9.752164311854922e+25,7.788578848788905e+17,-5.122828315019284e+25,8
1507646.0773279811,56951589221.39366,92044410295340.66,8463640759620.861,-2.2146739966542113e+26,-1.833036514028439e+18,8.219898555160097e+25,7
1241094.392903122,1347787100616.3289,32518458719.23898,2188231926.0555205,-1.7365385061440549e+19,-1948836077370198.0,-6.258842655592331e+18,1
1859268.2861353967,221347656643.12933,115080516103687.89,13995293357841.174,-5.432954083764525e+26,-6.201493286824652e+18,1.4245229557094088e+26,7
1263458.7939162874,1407114698644.248,968973168097.2036,596415008899.7822,4.501596591958863e+23,6.58769724557925e+17,5.408508127419406e+22,1
819193.8702864908,617883692962.9843,228876040782.6093,167644650298.14343,3.2830526951918217e+22,1.3086420207502029e+17,7.283911495132658e+20,1
2202114.837788213,375016197105.08154,28526643046511.992,212679165846.14645,2.8685265233080256e+23,1.7157943298250764e+16,-4.383397294468038e+23,0
1567680.9971167992,362188184128.96295,5308358005928.83,8275384691033.113,4.091863000784002e+25,3.3196199012976553e+18,3.652384021726713e+25,3
1119727.1761844172,405091424015.1668,17113937364482.035,1930048729621.2485,9.883823325407398e+24,8.371894094388937e+17,-5.035119374922939e+24,4
1028518.3121503261,6168061501.58219,29878687296943.12,1598511411434.732,1.0408027375619372e+25,1.2514712300146472e+17,3.703350253736743e+24,2
1424989.2220817532,58205777873.39975,50057432831221.52,1945475139355.3184,-5.317535925342543e+24,-3.795369695083799e+17,-1.8447644240373992e+25,6
967239.1453569762,275080842522.3028,26645708012482.38,3174636830379.3604,2.9146022222085476e+25,1.6417662542473052e+18,1.74324079171564e+24,4
1213316.0276730075,409509583866.66614,37553706474463.086,4321244283867.2266,-3.5205877271705976e+25,-9.785087930998716e+17,-4.231786619832609e+25,7
925327.9151268,342003790856.18964,5457075743392.529,215051862274.3453,-1.5230406801871743e+23,-1.1372909275167496e+17,-1.7628724505138484e+23,4
1008999.6180892717,196005096552.39554,18816802130016.305,567740153525.5109,-9.666444292686121e+23,1.3535936191431102e+16,-1.5839998234478354e+24,2
1830452.5442517544,796434768121.9906,59620771595759.445,6651551707119.011,-1.2249795080691065e+26,-5.420733989897386e+18,5.03962564404425e+25,7
1038033.351056055,173517569042.68307,16872714563723.04,1657789076136.1172,8.357982693367117e+24,6.582221734483169e+17,-2.648950642442519e+24,4
1415740.4846476144,679391950825.6838,16218393876969.871,2432607988652.423,1.3108631219976621e+25,1.047174513948874e+18,-7.850484249344116e+24,2
923821.9787987337,208727453120.879,2129406112172.1296,48887318796.47069,-6.931567653142578e+20,-1.8405965427770756e+16,-1.5758099119613214e+22,9
1117309.6020770597,127147910385.73024,26297705000480.266,324035612534.0953,1.435539921675342e+23,5.607679943283769e+16,-9.349495471831597e+23,2
1814175.4768757513,225342477850.68866,95233676390229.42,13708711061537.797,-4.6040476585064585e+26,-6.109325002698011e+18,-1.8268624296141297e+26,7
1132680.6135647302,72171925510.72876,4148321037439.576,33652273220.097237,1.1886145775961717e+22,3457742340509416.5,-4.1004399411987066e+21,9
1397402.1084239515,644729337565.6709,26801380586324.24,2577729221854.6924,-1.9672914046524525e+25,-1.8597821297299346e+18,-8.487404084059785e+24,2
1233157.0746485062,1380232335676.1333,1076905249724.3772,122814622790.09073,-3.79612660460536e+22,-1.3157740178612661e+17,2.3534498000342283e+22,1
1250293.9113368907,500495991529.69086,18001615760983.594,1641973536143.5825,8.725266289961091e+24,9.566000171970496e+17,1.887021796007714e+24,0
1520290.7112620664,536682408603.02344,66899725803301.64,14514100249594.953,3.930514756026546e+26,1.028770753548044e+19,-2.2373708038077712e+26,6
856181.7724057205,321353002158.33154,1218373108540.3691,75439169990.71774,2.092534461367325e+22,4.024978081225532e+16,-9.231112541706461e+21,5
1791285.869695946,552989434069.3492,44959173120463.87,5800182042116.501,7.760079477450527e+25,-1.3614782204531574e+18,-5.245013668408288e+25,3
1177048.0792065328,596258247516.4005,11261623754557.473,4883308556239.386,3.620780502679459e+25,3.7289895126624814e+18,6.480893388482227e+23,4
2264961.4112550262,244429420293.60333,61432891272696.49,554999864273.9812,1.8799801213330577e+24,-2.6912007841377194e+17,2.6396700274730615e+24,8
901551.3357675575,341065957321.22296,15673370760956.514,5396702742056.008,4.4883015151555595e+25,2.290012404553138e+18,-2.118934809294822e+25,5
2186281.368040386,90654211620.585,138142380939756.77,8526812793334.739,-4.027984207592856e+25,-9.904623044057283e+17,-2.8986134190256082e+26,9
1514085.5400048937,107421830919.03719,45235460338873.23,8187596211150.18,9.658475071906756e+25,5.49143662746464e+17,-1.2449802829545469e+26,6
918941.8192645884,100499056471.38647,6555239309450.573,610329494535.8923,1.2129795874835112e+24,1.4230913501574678e+17,1.378684531240672e+23,9
2271867.1461566836,1176608278052.7544,38303808544782.125,568664659741.8046,-6.856834569420236e+23,-4.1599150010918605e+17,-2.563922299587125e+24,0
1836335.309639899,102199731219.75574,82364716522613.64,12792128046594.59,3.7851920365257364e+26,4.0314387652416666e+18,-1.7069285569403985e+26,6
2163012.341327269,311567802005.697,8895878642979.025,13427782902804.508,1.3440471854259656e+26,4.343484819757158e+16,5.893380698863266e+25,3
2611781.0412817243,1108393444853.9307,16042674646212.246,251645923446.20117,-3.770805288989286e+23,-2.3986601423289322e+17,3.368392395017829e+23,0
644971.4506241754,83337958601.39102,10108479481165.775,3122919175258.563,1.7147715561249185e+25,9.010152995005353e+17,3.718379195700109e+24,8
757503.994994995,471676103825.72577,41508721022.651375,37532604406.81678,3.896894275468981e+20,-2.559911679285515e+16,1.4292631296610518e+21,1
1663288.6407956318,24552068352.625206,40227480681857.836,4946976724188.379,-4.22645995791745e+25,2.966108903137943e+17,-5.5532465500232e+25,6
1454155.5685522181,494033605396.1023,7917428038686.466,136881630702.84265,1.1696359951072768e+23,8.978517380589638e+16,8.139591201773617e+22,0
2277114.336351066,1125334929169.0457,10238752642285.973,16076447058.15745,-6.494991371777874e+21,-1.7029084635042734e+16,-5.975161421057627e+20,0
689344.0712807309,399541455383.9838,237801257086.2027,35695088998.28001,7.856871641823956e+19,-8332635257510970.0,3.287727396339191e+21,1
1312077.8983361318,7829257905.784103,31993445522413.465,397635892832.1498,-1.3701677018225438e+24,3.5095490091847052e+16,3.6623747086729944e+23,2
1750202.5275615253,846835681777.5979,19749556830685.04,5948002253880.106,1.876079198519347e+25,8.96128841002888e+17,-6.16764675244311e+25,3
815694.0078415188,47675153783.44535,8750221333525.08,87238581683.37857,2.6215213489362985e+22,-7362531703266902.0,-7.157055117511667e+22,4
1095733.122757024,407069325913.4497,18443731608292.004,9282780014577.385,1.1942162226246668e+26,5.418302796469683e+18,-2.2171273707181805e+25,5
1598649.4826459228,128892601948.85837,33607347383341.1,3913817653761.2974,3.813964854035465e+25,-9.730503606153193e+17,-2.366824937062013e+25,6
1195309.4378735567,227640860622.80002,37853700098042.46,6522681732006.134,8.975170189744971e+25,3.1088006662358385e+18,-4.949151996825615e+25,7
1646886.919647751,471513513935.8797,217822788983.97913,180230320999.475,-3.3395119638840017e+22,9.873920833944438e+16,1.2648761782150493e+22,0
777535.2849528095,514414097988.7742,131028469570.96722,20124415226.6348,8.094282258989842e+18,-4683937235480400.0,-1.0333665894233836e+21,1
794470.6209997467,60177407578.98651,10261608457439.79,168567074654.40424,1.795560009600866e+23,1.4336011686266932e+16,1.300415057836335e+23,2
2151449.2067229343,835831980316.5831,26237778994496.938,7115525761896.389,6.812409388104432e+25,-1.355803777233442e+18,-6.936596891685214e+25,3
1084081.6237668497,2336395674.074235,30588035510343.293,1182727114838.178,-3.59340625744085e+24,5.600196255121749e+16,6.139528353792106e+24,4
1755449.3032484422,172555731804.8347,75941241767900.22,10657236309020.637,6.70913392780955e+25,3.6238104268125297e+18,-2.9566714807461377e+26,7
1476932.5181380047,502630636280.0176,21510993533081.242,1812958533781.7817,-4.103728954837494e+24,-1.2486770024287373e+18,-1.0551802441247314e+25,8
991638.4957153287,278836175443.1372,19697339390667.902,4606944577022.012,4.279709238591647e+25,2.3211879951055636e+18,-9.71419763311927e+24,9
1560785.6800521999,627143332403.7369,2003068864365.8315,36766836553.60422,6.154585335440901e+21,1.5632685892949542e+16,-7.853435263400064e+21,0
934217.1009788532,757228008988.4557,28778353393.98478,26150292303.825703,7.167123977457667e+20,2.2499402814589984e+16,-3.088549164349948e+19,1
988946.588482654,86752047644.47902,13580843153742.42,86499723798.25645,2.8087550575770675e+22,1.1625799287258876e+16,-8.944677530753466e+22,2
2180702.657080697,610220447375.2754,20204839154335.344,7715049960328.461,7.034959113186904e+25,4.156266581979134e+18,6.579744459877206e+25,3
1267778.2267502968,12165942927.736118,29808716307869.17,1238423907016.2947,-4.847202259105232e+24,1.0474263298607978e+17,5.755189322556917e+24,4
1276206.1436494298,619404566883.3274,38445730886492.21,8412857747623.301,9.408363396677581e+25,5.162720916045671e+18,-1.1849053705911326e+26,7
2140947.9239907693,997658070426.5715,97179336072601.38,2864454097390.8716,-1.5460822072197615e+25,-1.6318509347199352e+18,4.522146632463243e+25,2
1945272.38621496,470871472596.67584,12777421112518.418,2772094800799.835,1.6203696862226506e+25,1.4052127101569935e+18,3.1027807390664935e+24,5
521780.78724837245,252640972461.74466,339473328407.83887,250609948776.73257,7.302615357035524e+22,1.2144664820317293e+17,3.2203186560606646e+21,1
1279509.3604325056,323516440668.006,31144923906816.93,11966556110856.059,2.2206890673871778e+26,6.776082488842759e+18,-6.36797274729518e+25,6
785039.2056730628,16029742010.743536,8929559674118.387,195016364353.9734,-6.096235016715186e+22,-1.7277439526800784e+16,-2.5002366173490298e+23,4
2098600.504270393,881973634428.1515,44673253868942.88,9058583345085.555,1.6733166525679767e+26,5.0705557913675264e+17,-7.215969698218578e+25,3
1334939.2884673933,109403418148.19643,23511628670127.8,2490117806594.198,6.912404753835057e+24,7.858053902310844e+17,-1.7755240362656352e+25,9
1599056.0434216694,303677585115.90826,35847009887104.945,4253094690599.5654,4.543317295800484e+25,2.024563393914861e+18,-2.633743730585404e+25,9
1417812.1774628386,453117046587.5912,4771118711490.73,30719538173.129097,1.8408434460174304e+21,1.3952423561392146e+16,1.1615709162892536e+22,0
2162819.0437516253,69802857826.57878,54798840147061.01,1278170303634.7825,-1.0693581248502595e+25,-2.8085198416517878e+17,-2.7694353961820934e+23,9
1065946.1624221657,207260749335.4693,14748769933428.723,3524808647117.6167,1.7917984697293693e+25,1.5538714053721147e+18,-1.8023362313785895e+25,7
442335.6047040039,151019883002.1165,310080392865.63446,97366846635.73308,1.570624876084013e+22,2.3121032102307828e+16,6.287987525551189e+21,1
1752866.4316248908,424030363133.00085,61448636975586.0,10207998320954.574,2.5350011321865588e+26,6.096326594178786e+18,-3.3181329889633935e+25,6
1027166.4985786724,125437442671.2208,20580643509546.684,255162159152.846,-4.686280102105148e+23,-8.936424186134166e+16,-3.497064504052536e+23,4
1693306.4733174806,515711986766.81226,2578351560640.11,1332622148152.8306,4.6454519807230095e+23,9.320653116768e+17,-2.426122722070342e+24,3
1301024.99029037,51754944202.68764,23385908981237.01,7614985680770.191,9.384680566255474e+25,1.5058153618970744e+18,-3.898046043876115e+25,6
825162.9189856744,30545438321.023712,12893106806906.115,456954447727.8105,1.051169873782944e+24,5.946219208792352e+16,3.5389765673444725e+23,2
1346037.8093768274,155732734873.18967,10121149140133.055,373149455026.2718,-6.290968484111038e+23,-1.235215195760525e+17,3.607034659333888e+23,0
1580601.8142305408,127843255089.1914,33974456337948.82,35296880667.369705,-3.3511072565149143e+22,-1.1486290488395916e+16,-1.9262541552704394e+22,9
1975323.480123675,1720472927835.0405,38606628016252.234,3325088003667.6216,8.752531376801008e+24,-2.2828081272025554e+18,-3.664264890745065e+25,8
1291678.0625439428,138715200657.71912,31759743358489.79,7129726602461.651,1.0243184433983437e+26,2.528869789606077e+18,-3.191010869127122e+25,6
1124250.4575458614,165467835746.33154,15716972204921.14,1809097358119.1936,4.859358633172426e+24,1.0819638664159533e+17,-8.333357401192996e+24,5
1579899.6556703134,595571867958.8453,50971636521391.99,4627630633658.605,6.777009849774457e+25,1.9424038710027277e+18,2.141333534127237e+25,7
1504648.202281315,657024084854.1608,2039209246377.4473,42720101604.20577,-1.1378788364024998e+22,-2.895415187177995e+16,-5.432226067319463e+21,0
1625555.6301677795,629426159756.71,558209181294.7675,285011318177.5227,-1.8091209791466417e+22,1.7524329619788858e+17,1.1223324739233225e+23,0
506750.8282433804,241158744304.83533,186666831398.94568,115910262754.1004,1.694496983121024e+22,5.1073356720833304e+16,1.8867505946415197e+21,1
1195591.0805846788,18814678869.948566,38511830266538.88,806106551694.34,3.3045547928701984e+24,1.156543794539356e+16,-3.0418686930078033e+24,7
1260407.763183094,52504519202.90015,13042815015101.492,1750060752196.8394,-9.13644884083975e+23,4.008547688571874e+17,8.311069124261439e+24,4
1440777.2637775633,488067837717.28674,5016856884626.979,2741200564355.9604,6.200562725851149e+24,7.476279910579927e+17,-8.055409207697288e+24,3
1507781.4480320746,231473529363.91064,15177646726843.486,165774329055.79065,-2.420042252122986e+23,-7.289373612758421e+16,1.0285056066923301e+23,2
780300.589158062,69803236188.49007,13281717675050.326,502652844700.12415,1.0205681461949165e+24,1.3277936283701835e+17,8.03256854250851e+23,4
586486.2945902518,307185009859.61115,382535780659.4905,237879760356.819,7.151635707781716e+22,1.3095788726943467e+17,-5.887897825649231e+21,1
1856162.412218755,282782251490.4164,37568773760307.93,19633243262066.203,5.081148573413887e+26,7.026346116569957e+18,1.6166790359645554e+26,3
1187602.965347826,401424354878.44604,38480548884578.3,5137049525345.78,5.697699237076987e+25,3.1655802565661844e+18,-4.438650732802081e+25,7
1114428.9641527599,229453298958.77188,18575320261487.1,6645873977795.314,6.792632446651076e+25,3.178237684795722e+18,-2.8956450779183307e+25,6
1016578.410531779,7132218722.03425,27194768200518.68,598581287023.8284,2.0503622851028918e+24,1.5678521304160578e+16,1.2761327448298064e+24,4
